Caller_File,Caller_Symbol,Callee_File,Callee_Symbol,Call_Type
Image Upload Form Design (1)/server/autoDetect.ts,autoDetect,./embeddingService,isOllamaAvailable,import
Image Upload Form Design (1)/server/autoDetect.ts,autoDetect,./embeddingService,getOrComputeSectionEmbeddings,import
Image Upload Form Design (1)/server/autoDetect.ts,autoDetect,./embeddingService,semanticMatch,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,listDocuments,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,getFigures,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,getSections,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,getImagesDir,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,writeHotspots,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,writeFigureHotspots,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,removeAllHotspots,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,setDocsRoot,import
Image Upload Form Design (1)/server/index.ts,index,./xmlService,getDocsRoot,import
Image Upload Form Design (1)/server/index.ts,index,./autoDetect,autoDetectHotspots,import
Image Upload Form Design (1)/server/index.ts,index,./autoDetect,autoDetectHotspotsAI,import
Image Upload Form Design (1)/server/index.ts,index,./autoDetect,ocrRegion,import
Image Upload Form Design (1)/server/index.ts,index,./embeddingService,clearEmbeddingCache,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,fetchDocuments,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,fetchFigures,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,fetchSections,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,submitHotspots,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,autoDetectHotspots,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,aiDetectHotspots,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,writeFigureHotspots,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,removeAllHotspots,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,ocrRegion,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,getImageUrl,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,checkDocsRoot,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,setDocsRoot,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,getExportZipUrl,import
Image Upload Form Design (1)/src/app/App.tsx,App,./lib/api,checkExpiry,import
backend/admin_api/views.py,_create_user,backend/auth_api/utils.py,hash_password,direct
backend/admin_api/views.py,_update_user,backend/auth_api/utils.py,hash_password,direct
backend/admin_api/views.py,user_detail,backend/auth_api/permissions.py,IsAdminRole,direct
backend/admin_api/views.py,user_detail,backend/auth_api/permissions.py,has_permission,direct
backend/admin_api/views.py,user_detail,backend/admin_api/views.py,_delete_user,direct
backend/admin_api/views.py,user_detail,backend/admin_api/views.py,_get_single_user,direct
backend/admin_api/views.py,user_detail,backend/admin_api/views.py,_update_user,direct
backend/admin_api/views.py,user_status,backend/auth_api/permissions.py,IsAdminRole,direct
backend/admin_api/views.py,user_status,backend/auth_api/permissions.py,has_permission,direct
backend/admin_api/views.py,users_list,backend/auth_api/permissions.py,IsAdminRole,direct
backend/admin_api/views.py,users_list,backend/auth_api/permissions.py,has_permission,direct
backend/admin_api/views.py,users_list,backend/admin_api/views.py,_create_user,direct
backend/admin_api/views.py,users_list,backend/admin_api/views.py,_get_all_users,direct
backend/auth_api/models.py,create_superuser,backend/auth_api/models.py,create_user,direct
backend/auth_api/views.py,login,backend/auth_api/backends.py,authenticate,direct
backend/auth_api/views.py,register,backend/auth_api/utils.py,hash_password,direct
backend/content/admin_views.py,_render,backend/content/views.py,_is_htmx,direct
backend/content/admin_views.py,activities,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,add_group,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,add_user,backend/content/admin_views.py,_get_departments,direct
backend/content/admin_views.py,add_user,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,dashboard,backend/content/admin_views.py,_get_departments,direct
backend/content/admin_views.py,dashboard,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,edit_user,backend/content/admin_views.py,_get_departments,direct
backend/content/admin_views.py,edit_user,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,group_detail,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,list_groups,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,list_users,backend/content/admin_views.py,_render,direct
backend/content/admin_views.py,toggle_user,backend/content/admin_views.py,list_users,direct
backend/content/admin_views.py,user_select,backend/content/admin_views.py,_render,direct
backend/content/api_views.py,_doc_order_pks,backend/content/api_views.py,walk,direct
backend/content/api_views.py,_get_prev_next,backend/content/api_views.py,_doc_order_pks,direct
backend/content/api_views.py,content_search,backend/content/views.py,_strip_html,direct
backend/content/api_views.py,content_topic,backend/content/views.py,_get_breadcrumbs,direct
backend/content/api_views.py,content_topic,backend/content/views.py,_get_prev_next,direct
backend/content/api_views.py,content_topic,backend/content/api_views.py,_serialize_media,direct
backend/content/api_views.py,content_topic,backend/content/api_views.py,_block_dict,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_render_para,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_extract_xrefs_from_element,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_render_list,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_list_to_json,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_render_figure,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_extract_hotspots,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_render_table,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_table_to_json,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_extract_table_media,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_import_model3d,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_import_video,direct
backend/content/management/commands/import_xml.py,_import_block,backend/content/management/commands/import_xml.py,_import_pdf,direct
backend/content/management/commands/import_xml.py,_import_document,backend/content/management/commands/import_xml.py,_resolve_xrefs,direct
backend/content/management/commands/import_xml.py,_import_document,backend/content/management/commands/import_xml.py,_copy_media,direct
backend/content/management/commands/import_xml.py,_import_document,backend/content/management/commands/import_xml.py,_import_section,direct
backend/content/management/commands/import_xml.py,_import_global_assets,pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,direct
backend/content/management/commands/import_xml.py,_import_leaf,backend/content/management/commands/import_xml.py,_import_block,direct
backend/content/management/commands/import_xml.py,_import_leaf_from_section,backend/content/management/commands/import_xml.py,_import_block,direct
backend/content/management/commands/import_xml.py,_import_leaf_group,backend/content/management/commands/import_xml.py,_import_leaf_from_section,direct
backend/content/management/commands/import_xml.py,_import_leaf_group,backend/content/management/commands/import_xml.py,_import_leaf,direct
backend/content/management/commands/import_xml.py,_import_model3d,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_import_model3d,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_import_pdf,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_import_pdf,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_import_section,backend/content/management/commands/import_xml.py,_import_leaf_group,direct
backend/content/management/commands/import_xml.py,_import_section,backend/content/management/commands/import_xml.py,_import_block,direct
backend/content/management/commands/import_xml.py,_import_video,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_import_video,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_list_to_json,backend/content/management/commands/import_xml.py,_element_text_content,direct
backend/content/management/commands/import_xml.py,_parse_master,pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,direct
backend/content/management/commands/import_xml.py,_render_emphasis,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_render_emphasis,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_render_figure,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_render_figure,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_render_inline,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_render_inline,backend/content/management/commands/import_xml.py,_render_emphasis,direct
backend/content/management/commands/import_xml.py,_render_inline,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_render_list,backend/content/management/commands/import_xml.py,_list_html_tag,direct
backend/content/management/commands/import_xml.py,_render_list,backend/content/management/commands/import_xml.py,_render_list_item,direct
backend/content/management/commands/import_xml.py,_render_list_item,backend/content/management/commands/import_xml.py,_render_inline,direct
backend/content/management/commands/import_xml.py,_render_list_item,backend/content/management/commands/import_xml.py,_render_list,direct
backend/content/management/commands/import_xml.py,_render_para,backend/content/management/commands/import_xml.py,_render_inline,direct
backend/content/management/commands/import_xml.py,_render_table,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_render_table,backend/content/management/commands/import_xml.py,_render_table_row,direct
backend/content/management/commands/import_xml.py,_render_table,backend/content/management/commands/import_xml.py,_esc,direct
backend/content/management/commands/import_xml.py,_render_table_row,backend/content/management/commands/import_xml.py,_render_inline,direct
backend/content/management/commands/import_xml.py,_render_table_row,backend/content/management/commands/import_xml.py,_render_list,direct
backend/content/management/commands/import_xml.py,_render_table_row,backend/content/management/commands/import_xml.py,_esc_attr,direct
backend/content/management/commands/import_xml.py,_resolve_xrefs,backend/content/models.py,CrossReference,direct
backend/content/management/commands/import_xml.py,_resolve_xrefs,backend/content/models.py,Hotspot,direct
backend/content/management/commands/import_xml.py,_resolve_xrefs,backend/content/models.py,MeshHotspot,direct
backend/content/management/commands/import_xml.py,_row_to_json,backend/content/management/commands/import_xml.py,_element_text_content,direct
backend/content/management/commands/import_xml.py,_table_to_json,backend/content/management/commands/import_xml.py,_row_to_json,direct
backend/content/management/commands/import_xml.py,handle,pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,direct
backend/content/management/commands/import_xml.py,handle,backend/content/management/commands/import_xml.py,_parse_master,direct
backend/content/management/commands/import_xml.py,handle,backend/content/management/commands/import_xml.py,_import_global_assets,direct
backend/content/management/commands/import_xml.py,handle,backend/content/management/commands/import_xml.py,_import_document,direct
backend/content/management/commands/prepare_deployment.py,_package,backend/content/management/commands/prepare_deployment.py,_copy_backend,direct
backend/content/management/commands/prepare_deployment.py,_package,backend/content/management/commands/prepare_deployment.py,_write_readme,direct
backend/content/management/commands/prepare_deployment.py,_package,backend/content/management/commands/prepare_deployment.py,_package_standalone,direct
backend/content/management/commands/prepare_deployment.py,_package,backend/content/management/commands/prepare_deployment.py,_package_docker,direct
backend/content/management/commands/prepare_deployment.py,_package_standalone,backend/content/management/commands/prepare_deployment.py,_log,direct
backend/content/management/commands/prepare_deployment.py,_phase1,backend/content/management/commands/prepare_deployment.py,_log,direct
backend/content/management/commands/prepare_deployment.py,_phase1,pipeline_updated/ietm_pipeline/xref_resolver.py,resolve,direct
backend/content/management/commands/prepare_deployment.py,_phase1,backend/content/management/commands/prepare_deployment.py,_run,direct
backend/content/management/commands/prepare_deployment.py,_phase2,backend/content/management/commands/prepare_deployment.py,_log,direct
backend/content/management/commands/prepare_deployment.py,_phase2,backend/content/management/commands/prepare_deployment.py,_package,direct
backend/content/management/commands/prepare_deployment.py,_phase2,backend/content/management/commands/prepare_deployment.py,_run,direct
backend/content/management/commands/prepare_deployment.py,handle,backend/content/management/commands/prepare_deployment.py,_phase1,direct
backend/content/management/commands/prepare_deployment.py,handle,backend/content/management/commands/prepare_deployment.py,_phase2,direct
backend/content/views.py,document_tree,backend/content/views.py,_annotate_tree_nodes,direct
backend/content/views.py,login_view,backend/auth_api/backends.py,authenticate,direct
backend/content/views.py,login_view,backend/auth_api/views.py,login,direct
backend/content/views.py,logout_view,backend/auth_api/views.py,logout,direct
backend/content/views.py,logout_view,backend/content/views.py,_is_htmx,direct
backend/content/views.py,search,backend/content/views.py,_strip_html,direct
backend/content/views.py,topic_by_xml_id,backend/content/views.py,topic_detail,direct
backend/content/views.py,topic_detail,backend/content/views.py,_get_breadcrumbs,direct
backend/content/views.py,topic_detail,backend/content/views.py,_get_prev_next,direct
backend/content/views.py,topic_detail,backend/content/views.py,_is_htmx,direct
backend/content/views.py,topic_detail,backend/content/views.py,_annotate_tree_nodes,direct
backend/content/views.py,tree_children,backend/content/views.py,_annotate_tree_nodes,direct
backend/content/views.py,viewer,backend/content/views.py,_annotate_tree_nodes,direct
backend/content/views_global.py,abbreviations,backend/content/views_global.py,_find_asset,direct
backend/content/views_global.py,prepages,backend/content/views_global.py,_find_asset,direct
backend/groups_api/views.py,_admin_check,backend/auth_api/permissions.py,IsAdminRole,direct
backend/groups_api/views.py,_admin_check,backend/auth_api/permissions.py,has_permission,direct
backend/groups_api/views.py,assign_users,backend/groups_api/views.py,_admin_check,direct
backend/groups_api/views.py,assign_users,backend/groups_api/models.py,GroupUser,direct
backend/groups_api/views.py,get_departments,backend/groups_api/views.py,_admin_check,direct
backend/groups_api/views.py,group_detail,backend/groups_api/views.py,_admin_check,direct
backend/groups_api/views.py,group_detail,backend/groups_api/views.py,_delete_group,direct
backend/groups_api/views.py,group_detail,backend/groups_api/views.py,_get_group_by_id,direct
backend/groups_api/views.py,group_detail,backend/groups_api/views.py,_update_group,direct
backend/groups_api/views.py,groups_list,backend/groups_api/views.py,_admin_check,direct
backend/groups_api/views.py,groups_list,backend/groups_api/views.py,_create_group,direct
backend/groups_api/views.py,groups_list,backend/groups_api/views.py,_get_all_groups,direct
backend/rag/api_views.py,_authenticate,backend/auth_api/backends.py,authenticate,direct
backend/rag/api_views.py,event_stream,backend/rag/pipeline.py,rag_stream,direct
backend/rag/api_views.py,event_stream,backend/rag/api_views.py,_sse,direct
backend/rag/api_views.py,post,backend/rag/api_views.py,_authenticate,direct
backend/rag/api_views.py,post,backend/rag/pipeline.py,rag_stream,direct
backend/rag/api_views.py,post,backend/rag/api_views.py,event_stream,direct
backend/rag/api_views.py,post,backend/rag/api_views.py,_sse,direct
backend/rag/embeddings.py,get_embedding,backend/rag/api_views.py,post,direct
backend/rag/llm.py,stream_chat,backend/rag/llm.py,_build_context_text,direct
backend/rag/management/commands/generate_embeddings.py,handle,backend/rag/vector_store.py,delete_blocks_for_document,direct
backend/rag/management/commands/generate_embeddings.py,handle,backend/rag/html_utils.py,html_to_text,direct
backend/rag/management/commands/generate_embeddings.py,handle,backend/rag/vector_store.py,upsert_blocks,direct
backend/rag/management/commands/generate_embeddings.py,handle,backend/rag/embeddings.py,get_embedding,direct
backend/rag/pipeline.py,rag_stream,backend/rag/embeddings.py,get_embedding,direct
backend/rag/pipeline.py,rag_stream,backend/rag/vector_store.py,similarity_search,direct
backend/rag/pipeline.py,rag_stream,backend/rag/pipeline.py,_assemble_context,direct
backend/rag/pipeline.py,rag_stream,backend/rag/llm.py,stream_chat,direct
backend/rag/vector_store.py,_get_cache,backend/rag/vector_store.py,_load_from_disk,direct
backend/rag/vector_store.py,_load_from_disk,backend/rag/vector_store.py,_dir,direct
backend/rag/vector_store.py,_save_to_disk,backend/rag/vector_store.py,_dir,direct
backend/rag/vector_store.py,delete_blocks_for_document,backend/rag/vector_store.py,_get_cache,direct
backend/rag/vector_store.py,delete_blocks_for_document,backend/rag/vector_store.py,_save_to_disk,direct
backend/rag/vector_store.py,delete_blocks_for_document,backend/rag/vector_store.py,_dir,direct
backend/rag/vector_store.py,similarity_search,backend/rag/vector_store.py,_get_cache,direct
backend/rag/vector_store.py,upsert_blocks,backend/rag/vector_store.py,_get_cache,direct
backend/rag/vector_store.py,upsert_blocks,backend/rag/vector_store.py,_normalise,direct
backend/rag/vector_store.py,upsert_blocks,backend/rag/vector_store.py,_save_to_disk,direct
backend/topic_notes/views.py,topic_notes_list,backend/topic_notes/views.py,_save_topic_note,direct
backend/topic_notes/views.py,topic_notes_list,backend/topic_notes/views.py,_get_all_topic_notes,direct
frontend/src/app/App.tsx,App,./components/TopBar,TopBar,import
frontend/src/app/App.tsx,App,./components/Header,Header,import
frontend/src/app/App.tsx,App,./components/Header,BreadcrumbEntry,import
frontend/src/app/App.tsx,App,./components/LeftPanel,LeftPanel,import
frontend/src/app/App.tsx,App,./components/Sidebar,Sidebar,import
frontend/src/app/App.tsx,App,./components/ContentArea,ContentArea,import
frontend/src/app/App.tsx,App,./components/NotepadDialog,NotepadDialog,import
frontend/src/app/App.tsx,App,./components/Dashboard,Dashboard,import
frontend/src/app/App.tsx,App,./components/HomeScreen,HomeScreen,import
frontend/src/app/App.tsx,App,./components/KnowledgeTreeView,KnowledgeTreeView,import
frontend/src/app/App.tsx,App,./components/BookmarksDialog,BookmarksDialog,import
frontend/src/app/App.tsx,App,./components/NotesListDialog,NotesListDialog,import
frontend/src/app/App.tsx,App,./components/HelpDialog,HelpDialog,import
frontend/src/app/App.tsx,App,./components/StatusBar,StatusBar,import
frontend/src/app/App.tsx,App,./components/PrepagesViewer,PrepagesViewer,import
frontend/src/app/App.tsx,App,./components/AbbreviationsDialog,AbbreviationsDialog,import
frontend/src/app/App.tsx,App,./components/DocumentIndexPage,DocumentIndexPage,import
frontend/src/app/App.tsx,App,./components/ChatPanel,ChatPanel,import
frontend/src/app/components/ChatPanel.tsx,ChatPanel,../../services/chatService,ChatMessage,import
frontend/src/app/components/ChatPanel.tsx,ChatPanel,../../services/chatService,SourceCitation,import
frontend/src/app/components/ChatPanel.tsx,ChatPanel,../../services/chatService,streamChat,import
frontend/src/app/components/ContentArea.tsx,ContentArea,./MediaFullscreen,MediaFullscreen,import
frontend/src/app/components/ContentArea.tsx,ContentArea,./ModelViewer3D,ModelViewer3D,import
frontend/src/app/components/Header.tsx,Header,./ui/breadcrumb,BreadcrumbItem,import
frontend/src/app/components/HomeScreen.tsx,HomeScreen,./ModelViewer3D,ModelViewer3D,import
frontend/src/app/components/KnowledgeTreeView.tsx,KnowledgeTreeView,./knowledge-tree/useTreeLayout,useTreeLayout,import
